accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData
24.3,0,37.543954,126.714958,13.62,1697243591000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543923,126.715106,13.71,1697243592000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543897,126.715261,14.05,1697243593000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543872,126.715420,14.41,1697243594000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543848,126.715574,14.04,1697243595000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543833,126.715721,13.30,1697243596000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543821,126.715859,12.65,1697243597000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543813,126.715999,12.73,1697243598000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543804,126.716144,12.85,1697243599000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543796,126.716271,12.68,1697243600000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543785,126.716408,12.63,1697243601000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543772,126.716548,12.51,1697243602000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543769,126.716692,12.48,1697243603000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543762,126.716833,12.42,1697243604000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543757,126.716966,11.78,1697243605000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543748,126.717091,11.25,1697243606000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543744,126.717216,11.07,1697243607000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543738,126.717348,11.20,1697243608000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543727,126.717480,11.54,1697243609000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543714,126.717619,12.16,1697243610000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543704,126.717766,12.78,1697243611000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543695,126.717912,13.09,1697243612000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543688,126.718071,13.27,1697243613000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543679,126.718214,12.98,1697243614000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543670,126.718356,12.86,1697243615000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543663,126.718493,12.61,1697243616000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543654,126.718636,12.56,1697243617000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543644,126.718776,12.55,1697243618000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543639,126.718917,12.47,1697243619000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543634,126.719055,12.42,1697243620000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543633,126.719200,12.59,1697243621000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543635,126.719356,13.25,1697243622000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543632,126.719512,13.86,1697243623000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543624,126.719671,14.19,1697243624000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543612,126.719826,14.37,1697243625000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543612,126.719965,13.99,1697243626000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543579,126.720111,13.81,1697243627000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543569,126.720272,14.57,1697243628000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543571,126.720454,15.42,1697243629000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543562,126.720628,15.90,1697243630000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543558,126.720807,16.06,1697243631000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543550,126.720986,16.43,1697243632000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543547,126.721166,16.66,1697243633000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543538,126.721352,16.90,1697243634000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543532,126.721536,16.66,1697243635000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543529,126.721700,15.18,1697243636000,NORMAL,AUTOMOBILE,0,
24.2,0,37.543539,126.721833,13.17,1697243637000,NORMAL,AUTOMOBILE,0,
24.2,0,37.543536,126.721938,11.28,1697243638000,NORMAL,AUTOMOBILE,0,
24.2,0,37.543534,126.722011,9.16,1697243639000,NORMAL,AUTOMOBILE,0,
24.2,0,37.543532,126.722062,7.25,1697243640000,NORMAL,AUTOMOBILE,0,
24.2,0,37.543519,126.722102,6.42,1697243641000,NORMAL,AUTOMOBILE,0,
24.2,0,37.543527,126.722149,5.74,1697243642000,NORMAL,AUTOMOBILE,0,
24.2,0,37.543510,126.722157,4.02,1697243643000,NORMAL,AUTOMOBILE,0,
24.2,0,37.543501,126.722162,2.42,1697243644000,NORMAL,AUTOMOBILE,0,
24.2,0,37.543483,126.722133,0.36,1697243645000,STOP,AUTOMOBILE,0,
24.3,0,37.543469,126.722158,1.18,1697243775000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543474,126.722219,3.52,1697243776000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543474,126.722287,4.54,1697243777000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543467,126.722370,5.53,1697243778000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543481,126.722477,7.07,1697243779000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543477,126.722570,7.66,1697243780000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543475,126.722658,7.84,1697243781000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543481,126.722748,7.84,1697243782000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543482,126.722845,8.43,1697243783000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543472,126.722949,9.08,1697243784000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543475,126.723047,9.21,1697243785000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543489,126.723159,9.74,1697243786000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543479,126.723278,10.39,1697243787000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543474,126.723418,11.13,1697243788000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543478,126.723566,11.68,1697243789000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543459,126.723722,12.45,1697243790000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543450,126.723874,12.96,1697243791000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543442,126.724020,13.32,1697243792000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543434,126.724161,13.50,1697243793000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543428,126.724270,12.94,1697243794000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543427,126.724401,12.84,1697243795000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543421,126.724531,12.66,1697243796000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543411,126.724664,12.75,1697243797000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543411,126.724804,12.83,1697243798000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543390,126.724922,12.38,1697243799000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543383,126.725069,12.81,1697243800000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543374,126.725217,13.06,1697243801000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543363,126.725365,13.27,1697243802000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543347,126.725519,13.66,1697243803000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543336,126.725670,13.68,1697243804000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543325,126.725825,13.99,1697243805000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543323,126.725962,13.57,1697243806000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543317,126.726115,13.70,1697243807000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543308,126.726267,13.74,1697243808000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543302,126.726415,13.61,1697243809000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543296,126.726571,13.66,1697243810000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543288,126.726723,13.69,1697243811000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543279,126.726875,13.74,1697243812000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543274,126.727026,13.67,1697243813000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543269,126.727172,13.53,1697243814000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543257,126.727318,13.50,1697243815000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543250,126.727462,13.20,1697243816000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543248,126.727603,12.85,1697243817000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543252,126.727728,11.98,1697243818000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543259,126.727841,11.00,1697243819000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543256,126.727941,10.09,1697243820000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543243,126.728042,9.39,1697243821000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543241,126.728152,9.89,1697243822000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543228,126.728211,8.26,1697243823000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543226,126.728259,6.87,1697243824000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543206,126.728320,5.53,1697243825000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543195,126.728362,3.94,1697243826000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543183,126.728383,2.43,1697243827000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543168,126.728398,2.37,1697243828000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543160,126.728401,3.10,1697243829000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543031,126.728377,5.33,1697243830000,NORMAL,AUTOMOBILE,0,
24.3,0,37.542973,126.728373,6.83,1697243831000,NORMAL,AUTOMOBILE,0,
24.3,0,37.542903,126.728351,8.28,1697243832000,NORMAL,AUTOMOBILE,0,
24.3,0,37.542827,126.728337,9.50,1697243833000,NORMAL,AUTOMOBILE,0,
24.3,0,37.542740,126.728316,10.45,1697243834000,NORMAL,AUTOMOBILE,0,
24.3,0,37.542639,126.728349,11.25,1697243835000,NORMAL,AUTOMOBILE,0,
24.3,0,37.542541,126.728339,11.92,1697243836000,NORMAL,AUTOMOBILE,0,
24.3,0,37.542445,126.728338,12.07,1697243837000,NORMAL,AUTOMOBILE,0,
24.3,0,37.542354,126.728335,12.24,1697243838000,NORMAL,AUTOMOBILE,0,
24.3,0,37.542253,126.728339,12.73,1697243839000,NORMAL,AUTOMOBILE,0,
24.3,0,37.542145,126.728337,13.05,1697243840000,NORMAL,AUTOMOBILE,0,
24.3,0,37.542058,126.728333,12.75,1697243841000,NORMAL,AUTOMOBILE,0,
24.3,0,37.541960,126.728330,12.72,1697243842000,NORMAL,AUTOMOBILE,0,
24.3,0,37.541851,126.728340,12.81,1697243843000,NORMAL,AUTOMOBILE,0,
24.3,0,37.541736,126.728339,13.16,1697243844000,NORMAL,AUTOMOBILE,0,
24.3,0,37.541630,126.728328,13.03,1697243845000,NORMAL,AUTOMOBILE,0,
24.3,0,37.541525,126.728321,13.00,1697243846000,NORMAL,AUTOMOBILE,0,
24.3,0,37.541414,126.728302,12.87,1697243847000,NORMAL,AUTOMOBILE,0,
24.3,0,37.541315,126.728273,12.63,1697243848000,NORMAL,AUTOMOBILE,0,
24.3,0,37.541204,126.728267,12.46,1697243849000,NORMAL,AUTOMOBILE,0,
24.3,0,37.541096,126.728260,12.22,1697243850000,NORMAL,AUTOMOBILE,0,
24.3,0,37.540986,126.728251,12.22,1697243851000,NORMAL,AUTOMOBILE,0,
24.3,0,37.540878,126.728244,12.04,1697243852000,NORMAL,AUTOMOBILE,0,
24.3,0,37.540768,126.728234,11.95,1697243853000,NORMAL,AUTOMOBILE,0,
24.3,0,37.540666,126.728224,11.57,1697243854000,NORMAL,AUTOMOBILE,0,
24.3,0,37.540568,126.728218,11.10,1697243855000,NORMAL,AUTOMOBILE,0,
24.3,0,37.540485,126.728216,9.93,1697243856000,NORMAL,AUTOMOBILE,0,
24.3,0,37.540406,126.728220,8.89,1697243857000,NORMAL,AUTOMOBILE,0,
24.3,0,37.540335,126.728224,7.75,1697243858000,NORMAL,AUTOMOBILE,0,
24.3,0,37.540269,126.728226,7.24,1697243859000,NORMAL,AUTOMOBILE,0,
24.3,0,37.540213,126.728221,6.44,1697243860000,NORMAL,AUTOMOBILE,0,
24.3,0,37.540167,126.728223,5.27,1697243861000,NORMAL,AUTOMOBILE,0,
24.3,0,37.540137,126.728201,4.15,1697243862000,NORMAL,AUTOMOBILE,0,
24.3,0,37.540109,126.728199,2.91,1697243863000,NORMAL,AUTOMOBILE,0,
24.3,0,37.540106,126.728194,1.05,1697243864000,NORMAL,AUTOMOBILE,0,
24.3,0,37.540100,126.728198,0.67,1697243865000,STOP,AUTOMOBILE,0,
24.3,0,37.540098,126.728176,1.00,1697243868000,NORMAL,AUTOMOBILE,0,
24.3,0,37.540080,126.728174,1.62,1697243869000,NORMAL,AUTOMOBILE,0,
24.3,0,37.540049,126.728213,2.63,1697243870000,NORMAL,AUTOMOBILE,0,
24.3,0,37.540044,126.728204,3.70,1697243871000,NORMAL,AUTOMOBILE,0,
24.3,0,37.540034,126.728351,4.61,1697243872000,NORMAL,AUTOMOBILE,0,
24.3,0,37.540029,126.728414,5.26,1697243873000,NORMAL,AUTOMOBILE,0,
24.3,0,37.540024,126.728482,5.91,1697243874000,NORMAL,AUTOMOBILE,0,
24.3,0,37.540020,126.728551,5.85,1697243875000,NORMAL,AUTOMOBILE,0,
24.3,0,37.540022,126.728623,5.82,1697243876000,NORMAL,AUTOMOBILE,0,
24.3,0,37.540019,126.728693,5.93,1697243877000,NORMAL,AUTOMOBILE,0,
24.3,0,37.540017,126.728759,5.87,1697243878000,NORMAL,AUTOMOBILE,0,
24.3,0,37.540013,126.728826,5.86,1697243879000,NORMAL,AUTOMOBILE,0,
24.3,0,37.540014,126.728906,6.26,1697243880000,NORMAL,AUTOMOBILE,0,
24.3,0,37.540005,126.728989,6.47,1697243881000,NORMAL,AUTOMOBILE,0,
24.3,0,37.540005,126.729066,6.69,1697243882000,NORMAL,AUTOMOBILE,0,
24.3,0,37.540004,126.729143,6.70,1697243883000,NORMAL,AUTOMOBILE,0,
24.3,0,37.540002,126.729221,6.75,1697243884000,NORMAL,AUTOMOBILE,0,
24.3,0,37.540000,126.729296,6.58,1697243885000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539983,126.729363,6.06,1697243886000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539979,126.729422,5.22,1697243887000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539977,126.729470,4.49,1697243888000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539976,126.729524,4.63,1697243889000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539979,126.729578,4.80,1697243890000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539975,126.729640,5.08,1697243891000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539969,126.729703,5.44,1697243892000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539965,126.729757,5.09,1697243893000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539959,126.729812,4.86,1697243894000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539952,126.729856,4.03,1697243895000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539948,126.729896,3.68,1697243896000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539945,126.729935,3.37,1697243897000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539947,126.729968,3.15,1697243898000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539953,126.730006,2.97,1697243899000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539953,126.730036,2.73,1697243900000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539957,126.730076,2.88,1697243901000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539953,126.730117,3.20,1697243902000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539945,126.730156,3.16,1697243903000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539922,126.730183,2.90,1697243904000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539922,126.730226,2.84,1697243905000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539919,126.730253,2.87,1697243906000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539835,126.730234,3.28,1697243907000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539798,126.730272,4.00,1697243908000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539753,126.730262,4.70,1697243909000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539714,126.730254,4.54,1697243910000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539677,126.730256,4.38,1697243911000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539644,126.730234,4.07,1697243912000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539612,126.730231,3.74,1697243913000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539587,126.730229,3.40,1697243914000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539575,126.730228,3.08,1697243915000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539561,126.730237,2.99,1697243916000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539551,126.730238,3.21,1697243917000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539539,126.730241,3.48,1697243918000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539522,126.730418,3.59,1697243919000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539513,126.730453,4.11,1697243920000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539527,126.730501,4.70,1697243921000,NORMAL,AUTOMOBILE,0,
24.2,0,37.539524,126.730550,4.86,1697243922000,NORMAL,AUTOMOBILE,0,
24.2,0,37.539522,126.730602,5.11,1697243923000,NORMAL,AUTOMOBILE,0,
24.2,0,37.539519,126.730671,6.12,1697243924000,NORMAL,AUTOMOBILE,0,
24.2,0,37.539516,126.730746,7.04,1697243925000,NORMAL,AUTOMOBILE,0,
24.1,0,37.539512,126.730828,7.70,1697243926000,NORMAL,AUTOMOBILE,0,
24.1,0,37.539509,126.730902,7.80,1697243927000,NORMAL,AUTOMOBILE,0,
24.1,0,37.539505,126.730970,7.76,1697243928000,NORMAL,AUTOMOBILE,0,
24.1,0,37.539502,126.731048,7.52,1697243929000,NORMAL,AUTOMOBILE,0,
24.1,0,37.539500,126.731090,6.88,1697243930000,NORMAL,AUTOMOBILE,0,
24.2,0,37.539492,126.731171,6.63,1697243931000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539486,126.731232,6.56,1697243932000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539481,126.731323,6.55,1697243933000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539477,126.731394,6.21,1697243934000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539478,126.731458,5.63,1697243935000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539481,126.731528,4.69,1697243936000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539479,126.731577,4.09,1697243937000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539476,126.731606,3.15,1697243938000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539478,126.731636,2.66,1697243939000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539478,126.731657,1.59,1697243940000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539469,126.731682,2.17,1697243941000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539472,126.731712,2.70,1697243942000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539467,126.731734,3.03,1697243943000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539399,126.731743,3.30,1697243944000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539365,126.731719,3.99,1697243945000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539326,126.731719,4.37,1697243946000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539284,126.731716,4.48,1697243947000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539241,126.731713,4.75,1697243948000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539195,126.731709,5.46,1697243949000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539151,126.731706,6.04,1697243950000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539113,126.731704,6.57,1697243951000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539084,126.731701,6.72,1697243952000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539035,126.731698,7.23,1697243953000,NORMAL,AUTOMOBILE,0,
24.3,0,37.538991,126.731695,7.83,1697243954000,NORMAL,AUTOMOBILE,0,
24.3,0,37.538966,126.731693,7.51,1697243955000,NORMAL,AUTOMOBILE,0,
24.3,0,37.538945,126.731691,6.83,1697243956000,NORMAL,AUTOMOBILE,0,
24.3,0,37.538935,126.731691,5.91,1697243957000,NORMAL,AUTOMOBILE,0,
24.3,0,37.538921,126.731710,5.28,1697243958000,NORMAL,AUTOMOBILE,0,
24.3,0,37.538913,126.731689,4.52,1697243959000,NORMAL,AUTOMOBILE,0,
24.3,0,37.538919,126.731688,3.60,1697243960000,NORMAL,AUTOMOBILE,0,
24.3,0,37.538938,126.731691,2.27,1697243961000,NORMAL,AUTOMOBILE,0,
24.3,0,37.538955,126.731695,1.31,1697243962000,NORMAL,AUTOMOBILE,0,
24.3,0,37.538948,126.731670,1.36,1697243963000,NORMAL,AUTOMOBILE,0,
24.3,0,37.538930,126.731680,2.08,1697243964000,NORMAL,AUTOMOBILE,0,
24.3,0,37.538910,126.731678,2.57,1697243965000,NORMAL,AUTOMOBILE,0,
24.3,0,37.538883,126.731675,3.00,1697243966000,NORMAL,AUTOMOBILE,0,
24.3,0,37.538856,126.731672,2.89,1697243967000,NORMAL,AUTOMOBILE,0,
24.3,0,37.538832,126.731670,2.65,1697243968000,NORMAL,AUTOMOBILE,0,
24.3,0,37.538809,126.731668,2.16,1697243969000,NORMAL,AUTOMOBILE,0,
24.3,0,37.538781,126.731666,2.28,1697243970000,NORMAL,AUTOMOBILE,0,
24.3,0,37.538761,126.731664,2.58,1697243971000,NORMAL,AUTOMOBILE,0,
24.3,0,37.538748,126.731663,2.42,1697243972000,NORMAL,AUTOMOBILE,0,
24.3,0,37.538732,126.731662,2.43,1697243973000,NORMAL,AUTOMOBILE,0,
24.3,0,37.538711,126.731660,2.18,1697243974000,NORMAL,AUTOMOBILE,0,
24.3,0,37.538704,126.731647,1.52,1697243975000,NORMAL,AUTOMOBILE,0,
24.3,0,37.538698,126.731646,1.15,1697243976000,NORMAL,AUTOMOBILE,0,
24.3,0,37.538689,126.731644,0.94,1697243977000,STOP,AUTOMOBILE,0,
24.3,0,37.538695,126.731642,2.09,1697243978000,NORMAL,AUTOMOBILE,0,
24.3,0,37.538559,126.731476,2.11,1697243979000,NORMAL,AUTOMOBILE,0,
24.3,0,37.538557,126.731522,1.12,1697243980000,NORMAL,AUTOMOBILE,0,
24.3,0,37.538557,126.731521,0.93,1697243981000,STOP,AUTOMOBILE,0,
24.3,0,37.538557,126.731513,1.06,1697243982000,NORMAL,AUTOMOBILE,0,
24.3,0,37.538557,126.731516,0.91,1697243983000,STOP,AUTOMOBILE,0,
24.3,0,37.538555,126.731555,1.11,1697244000000,NORMAL,AUTOMOBILE,0,
24.3,0,37.538555,126.731550,1.10,1697244001000,NORMAL,AUTOMOBILE,0,
24.3,0,37.538556,126.731538,1.36,1697244002000,NORMAL,AUTOMOBILE,0,
24.3,0,37.538556,126.731532,0.95,1697244003000,STOP,AUTOMOBILE,0,
24.3,0,37.538556,126.731532,0.95,1697252756713,END,,0,
