accuracy,id,lat,lng,speed,time,type,state,stepCount,dbscan output,beaconData
8.1,0,37.446904,126.630609,16.03,4789715216740810752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.446686,126.631134,11.46,4789715216757194752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.446547,126.631594,0.5,4789715216806346752,STOP,AUTOMOBILE,4,1.0,
8.1,0,37.446078,126.632579,15.67,4789715217179082752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.445502,126.633654,19.4,4789715217203658752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.445082,126.634437,20.98,4789715217220042752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.444625,126.635289,23.1,4789715217236426752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.444116,126.636231,25.51,4789715217252810752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.443851,126.636726,26.56,4789715217261002752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.443312,126.637737,26.84,4789715217277386752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.442767,126.638749,27.05,4789715217293770752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.442496,126.639258,27.08,4789715217301962752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.44195,126.64028,27.2,4789715217318346752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.441401,126.641301,27.27,4789715217334730752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.441129,126.641814,27.33,4789715217342922752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.440585,126.642835,27.2,4789715217359306752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.440039,126.643856,27.2,4789715217375690752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.439629,126.644621,27.19,4789715217387978752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.439092,126.645622,26.1,4789715217404362752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.43853,126.646677,19.76,4789715217424842752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.43844,126.646848,18.6,4789715217428938752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.437875,126.647933,15.96,4789715217457610752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.437657,126.648396,15.87,4789715217469898752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.437209,126.649569,17.09,4789715217498570752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.43705,126.65012,17.29,4789715217510858752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.436794,126.651442,17.16,4789715217539530752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.436731,126.652033,17.79,4789715217551818752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.436703,126.653529,19.51,4789715217580490752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.436755,126.654191,19.74,4789715217596874752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.437002,126.655721,19.88,4789715217621450752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.437184,126.656579,19.48,4789715217637834752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.437456,126.657795,18.28,4789715217662410752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.437633,126.658578,17.95,4789715217678794752,NORMAL,STATION,4,1.0,
24.3,0,37.437884,126.65975,17.81,4789715217703370752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.438034,126.660531,17.83,4789715217719754752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.438192,126.661773,18.88,4789715217744330752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.438241,126.66264,19.31,4789715217760714752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.438235,126.663998,20.47,4789715217785290752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.438167,126.664944,21.2,4789715217805770752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.43796,126.666402,22.23,4789715217826250752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.43769,126.667905,22.77,4789715217850826752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.437411,126.669426,23.2,4789715217875402752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.43723,126.67045,23.24,4789715217891786752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.436952,126.671988,23.09,4789715217916362752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.43675,126.672993,23.32,4789715217932746752,NORMAL,STATION,4,1.0,
24.3,0,37.43655,126.674004,22.93,4789715217949130752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.436254,126.675575,24.54,4789715217973706752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.436197,126.675842,24.5,4789715217977802752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.435919,126.677026,19.28,4789715217998282752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.435557,126.678366,14.82,4789715218031050752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.435511,126.678524,14.98,4789715218035146752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.435062,126.679974,15.67,4789715218072010752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.435009,126.68014,15.8,4789715218076106752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.434606,126.681374,17.46,4789715218104778752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.434426,126.681924,17.58,4789715218117066752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.43401,126.683207,17.37,4789715218145738752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.433833,126.683753,17.45,4789715218158026752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.433448,126.685057,17.56,4789715218186698752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.433319,126.685626,17.39,4789715218198986752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.433129,126.687015,18.22,4789715218227658752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.433098,126.68765,19.06,4789715218244042752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.433114,126.689121,17.93,4789715218268618752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.433134,126.689903,17.15,4789715218285002752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.433163,126.691293,14.52,4789715218317770752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.433171,126.691619,14.46,4789715218325962752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.433208,126.693023,16.62,4789715218358730752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.433216,126.693407,17.25,4789715218366922752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.433248,126.694666,19.26,4789715218391498752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.433269,126.695538,19.07,4789715218407882752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.433302,126.696777,17.88,4789715218432458752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.433344,126.698375,17.45,4789715218465226752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.433386,126.699604,19.14,4789715218489802752,NORMAL,STATION,4,1.0,
24.3,0,37.433411,126.700537,21.34,4789715218506186752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.433454,126.702029,22.34,4789715218530762752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.433479,126.703042,22.45,4789715218547146752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.433518,126.704565,22.16,4789715218571722752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.433541,126.705535,20.98,4789715218588106752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.433575,126.706868,18.68,4789715218612682752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.433594,126.707659,16.84,4789715218629066752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.433625,126.709168,16.6,4789715218661834752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.433641,126.709744,17.09,4789715218674122752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.433676,126.711083,16.57,4789715218702794752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.43369,126.711643,16.49,4789715218715082752,NORMAL,STATION,4,1.0,
24.3,0,37.433724,126.712952,16.71,4789715218743754752,NORMAL,STATION,4,1.0,
24.3,0,37.433738,126.71352,16.76,4789715218756042752,NORMAL,STATION,4,1.0,
24.3,0,37.433775,126.714886,17.86,4789715218784714752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.433788,126.715507,18.38,4789715218797002752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.4338,126.716992,18.68,4789715218825674752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.433791,126.717621,18.42,4789715218842058752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.433775,126.719027,17.45,4789715218866634752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.433754,126.719787,16.81,4789715218883018752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.433678,126.721319,17.21,4789715218915786752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.433655,126.721708,17.29,4789715218923978752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.433551,126.723324,18.38,4789715218956746752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.433524,126.723739,18.46,4789715218964938752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.433443,126.724989,18.64,4789715218989514752,NORMAL,STATION,4,1.0,
24.3,0,37.433383,126.725835,18.65,4789715219005898752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.4333,126.727103,18.95,4789715219030474752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.433245,126.72797,19.04,4789715219050954752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.433164,126.729265,20.11,4789715219071434752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.433086,126.7306,19.88,4789715219096010752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.433028,126.731865,17.98,4789715219120586752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.432995,126.732664,17.96,4789715219136970752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.432938,126.733923,18.41,4789715219161546752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.432885,126.734777,18.96,4789715219177930752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.432837,126.736056,17.44,4789715219202506752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.432671,126.736746,15.48,4789715219218890752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.431963,126.73778,16.39,4789715219251658752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.431673,126.737898,16.93,4789715219259850752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.431375,126.737955,16.77,4789715219268042752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.430132,126.737904,16.45,4789715219300810752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.429986,126.737888,16.35,4789715219304906752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.428962,126.737786,15.8,4789715219333578752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.428561,126.737738,14.37,4789715219345866752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.427392,126.737571,13.79,4789715219382730752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.42727,126.737554,13.51,4789715219386826752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.425993,126.737396,16.95,4789715219423690752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.425841,126.737383,17.0,4789715219427786752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.424767,126.737346,17.05,4789715219456458752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.424323,126.737359,16.11,4789715219472842752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.42313,126.737489,11.23,4789715219509706752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.42303,126.737505,11.0,4789715219513802752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.422042,126.737668,8.49,4789715219567050752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.420942,126.737851,10.49,4789715219616202752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.419927,126.738024,5.0,4789715219673546752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.418735,126.738233,3.14,4789715219812810752,NORMAL,AUTOMOBILE,4,1.0,
17.3,0,37.412995,126.739147,8.94,4789715220238794752,NORMAL,AUTOMOBILE,4,1.0,
22.6,0,37.41195,126.739288,8.45,4789715220296138752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.410948,126.739439,10.13,4789715220345290752,NORMAL,STATION,4,1.0,
24.3,0,37.410089,126.739561,10.49,4789715220382154752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.409996,126.739573,10.5,4789715220386250752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.408773,126.739731,9.33,4789715220443594752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.407691,126.739884,12.45,4789715220488650752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.407327,126.739936,13.65,4789715220500938752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.406187,126.7401,14.18,4789715220537802752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.405204,126.740231,13.21,4789715220570570752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.404962,126.740264,13.45,4789715220578762752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.403895,126.740424,13.98,4789715220615626752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.403763,126.740449,14.35,4789715220619722752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.402747,126.740614,17.36,4789715220648394752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.402253,126.7407,18.31,4789715220660682752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.401005,126.740967,20.67,4789715220689354752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.400446,126.741128,21.25,4789715220701642752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.399475,126.741456,22.48,4789715220722122752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.39832,126.74192,22.66,4789715220746698752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.397174,126.742488,22.82,4789715220771274752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.396424,126.742901,22.54,4789715220787658752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.395355,126.743576,22.24,4789715220812234752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.394652,126.744067,22.22,4789715220828618752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.39365,126.744856,22.38,4789715220853194752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.39294,126.745482,24.2,4789715220869578752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.391929,126.746481,23.55,4789715220894154752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.391294,126.747181,23.47,4789715220910538752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.390391,126.748279,23.2,4789715220935114752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.389545,126.74944,23.2,4789715220959690752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.388813,126.750561,20.29,4789715220984266752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.388446,126.751183,16.62,4789715221000650752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.387968,126.752029,15.31,4789715221025226752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.387662,126.752609,15.8,4789715221041610752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.387039,126.753808,15.39,4789715221074378752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.386899,126.75409,15.12,4789715221082570752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.386436,126.75501,16.66,4789715221107146752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.386114,126.755666,17.15,4789715221123530752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.385595,126.756709,18.47,4789715221148106752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.385065,126.757764,18.39,4789715221172682752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.384573,126.758749,16.31,4789715221197258752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.384265,126.759364,16.0,4789715221213642752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.383812,126.760266,15.21,4789715221238218752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.383511,126.760844,15.45,4789715221254602752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.382949,126.761847,17.6,4789715221279178752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.382543,126.762466,18.5,4789715221295562752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.381897,126.763379,18.37,4789715221320138752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.381383,126.764,20.13,4789715221336522752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.380536,126.764839,19.85,4789715221361098752,NORMAL,AUTOMOBILE,4,1.0,
8.2,0,37.379621,126.765547,20.08,4789715221385674752,NORMAL,AUTOMOBILE,4,1.0,
8.2,0,37.378575,126.766172,21.76,4789715221410250752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.377824,126.766509,22.48,4789715221426634752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.377032,126.766777,22.64,4789715221443018752,NORMAL,AUTOMOBILE,4,1.0,
8.2,0,37.375862,126.766968,21.78,4789715221467594752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.375664,126.766982,21.96,4789715221471690752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.374642,126.767033,23.11,4789715221492170752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.373435,126.766992,22.45,4789715221516746752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.372623,126.766942,22.62,4789715221533130752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.371808,126.766884,22.62,4789715221549514752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.371401,126.766855,22.57,4789715221557706752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.370197,126.766774,22.24,4789715221582282752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.369404,126.76672,22.04,4789715221598666752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.368199,126.766645,22.25,4789715221623242752,NORMAL,STATION,4,1.0,
8.1,0,37.367394,126.766619,22.33,4789715221639626752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.367193,126.766622,22.22,4789715221643722752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.3662,126.76671,21.94,4789715221664202752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.365044,126.767015,21.75,4789715221688778752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.363946,126.767516,21.75,4789715221713354752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.363213,126.767884,21.92,4789715221729738752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.363029,126.767973,21.96,4789715221733834752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.362073,126.768328,22.43,4789715221754314752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.361265,126.7685,22.82,4789715221770698752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.361059,126.768524,22.87,4789715221774794752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.360022,126.768547,23.03,4789715221795274752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.359186,126.768507,23.16,4789715221811658752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.358977,126.768495,23.25,4789715221815754752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.357931,126.768439,23.06,4789715221836234752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.35711,126.768394,22.71,4789715221852618752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.356907,126.768382,22.54,4789715221856714752,NORMAL,STATION,4,1.0,
8.1,0,37.35631,126.768345,22.15,4789715221869002752,NORMAL,STATION,4,1.0,
8.1,0,37.355549,126.768308,20.49,4789715221885386752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.355001,126.768274,20.06,4789715221897674752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.353991,126.768219,9.09,4789715221930442752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.353826,126.76821,9.04,4789715221942730752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.352813,126.768117,4.16,4789715222053322752,NORMAL,AUTOMOBILE,4,1.0,
8.2,0,37.35187,126.767978,4.79,4789715222176202752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.350879,126.767701,10.36,4789715222286794752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.349894,126.767301,10.34,4789715222323658752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.349799,126.767264,10.78,4789715222327754752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.348759,126.766858,10.95,4789715222372810752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.34777,126.766379,4.67,4789715222430154752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.346855,126.765942,1.74,4789715222835658752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.346477,126.765699,1.52,4789715222962634752,NORMAL,STATION,4,1.0,
24.3,0,37.345771,126.765218,0.0,4789715223245258752,STOP,AUTOMOBILE,4,1.0,
24.3,0,37.344922,126.76457,1.63,4789715223531978752,NORMAL,AUTOMOBILE,4,1.0,
22.6,0,37.343992,126.763741,1.37,4789715223830986752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.343189,126.762996,0.97,4789715224199626752,STOP,AUTOMOBILE,4,1.0,
24.3,0,37.342728,126.762552,3.83,4789715224392138752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.341925,126.761765,0.0,4789715224760778752,STOP,AUTOMOBILE,4,1.0,
24.3,0,37.341072,126.76094,1.08,4789715225129418752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.340269,126.760146,1.72,4789715225579978752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.339494,126.759394,0.0,4789715225948618752,STOP,AUTOMOBILE,4,1.0,
24.3,0,37.339158,126.759084,1.78,4789715226051018752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.33834,126.758321,0.0,4789715226358218752,STOP,AUTOMOBILE,4,1.0,
24.3,0,37.337502,126.757502,1.3,4789715226849738752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.336657,126.756617,1.27,4789715227218378752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.335912,126.755789,1.28,4789715227673034752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.335686,126.755484,1.99,4789715227775434752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.334909,126.754518,2.14,4789715227984330752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.334123,126.75348,2.62,4789715228307914752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.333316,126.752493,4.34,4789715228500426752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.332567,126.751669,5.15,4789715228594634752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.331725,126.750901,4.77,4789715228688842752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.330677,126.750115,4.27,4789715228848586752,NORMAL,AUTOMOBILE,4,1.0,
8.2,0,37.329899,126.749636,5.22,4789715229000138752,NORMAL,AUTOMOBILE,4,1.0,
8.2,0,37.329857,126.749613,5.08,4789715229004234752,NORMAL,AUTOMOBILE,4,1.0,
8.2,0,37.328862,126.749177,3.77,4789715229176266752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.327917,126.748868,5.27,4789715229274570752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.326965,126.748652,6.34,4789715229360586752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.326143,126.748581,11.67,4789715229401546752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.326033,126.748577,12.19,4789715229405642752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.325143,126.748589,14.93,4789715229434314752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.324738,126.748624,15.02,4789715229446602752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.323785,126.748776,12.06,4789715229479370752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.323566,126.748822,12.4,4789715229487562752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.322733,126.749019,14.09,4789715229516234752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.322351,126.74912,14.66,4789715229528522752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.321453,126.749354,14.07,4789715229557194752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.321098,126.749448,13.26,4789715229573578752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.320282,126.749667,13.15,4789715229598154752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.319825,126.749789,12.62,4789715229614538752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.31892,126.750027,10.94,4789715229651402752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.31882,126.750053,11.17,4789715229655498752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.317985,126.750277,12.62,4789715229688266752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.317753,126.750338,13.28,4789715229696458752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.316767,126.750597,14.17,4789715229729226752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.316521,126.75066,13.87,4789715229737418752,NORMAL,STATION,4,1.0,
24.3,0,37.315535,126.750918,14.53,4789715229770186752,NORMAL,STATION,4,1.0,
24.3,0,37.31527,126.750983,15.09,4789715229782474752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.314081,126.75121,18.21,4789715229811146752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.313566,126.751256,19.31,4789715229823434752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.31229,126.751229,21.19,4789715229852106752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.311711,126.751147,21.71,4789715229864394752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.310743,126.750909,22.0,4789715229884874752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.309603,126.750474,21.95,4789715229909450752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.308537,126.749994,19.96,4789715229934026752,NORMAL,AUTOMOBILE,4,1.0,
24.3,0,37.307925,126.749718,16.83,4789715229950410752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.30697,126.749283,13.6,4789715229983178752,NORMAL,AUTOMOBILE,4,1.0,
8.1,0,37.306742,126.749181,13.46,4789715229991370752,NORMAL,STATION,4,1.0,
8.1,0,37.306041,126.748864,14.3,4789715230015946752,NORMAL,STATION,4,1.0,
